,Position X Reference Frame,Position Y Reference Frame,Position Z Reference Frame,ID,Intensity Median
461,46.8287,-6.45333,15.8256,462,880.0239999999999
462,67.4346,-2.77815,13.6367,463,1178.5
463,50.3355,-13.0072,16.3022,464,1016.04
464,85.5285,1.7189,11.8635,465,1078.03
465,64.8893,-13.9623,15.6454,466,838.52
466,92.6999,-5.72346,11.7894,467,736.448
467,63.6993,-27.4931,16.8226,468,393.912
468,105.865,-4.04397,10.809000000000001,469,779.048
469,87.6646,-15.0826,13.4593,470,404.004
470,83.1999,-26.3593,14.6926,471,180.48
471,111.39299999999999,-22.3166,11.454,472,195.52
472,127.72,-17.0501,9.74169,473,493.06
473,32.3125,12.0257,14.9706,474,427.972
474,53.3008,23.23,12.0419,475,562.16
475,57.6112,22.4894,11.8288,476,849.096
476,38.3498,4.00216,14.6359,477,889.0239999999999
477,83.5381,18.8421,9.27339,478,732.5039999999999
478,57.4359,-0.366519,13.5583,479,1019.96
479,78.2541,3.00694,11.231,480,1073.04
480,82.0041,-0.390246,11.7984,481,1070.95
481,93.2407,2.1696400000000002,10.0355,482,1029.51
482,85.8111,-7.556030000000001,11.7632,483,430.0
483,54.2068,-30.0048,16.3612,484,326.996
484,61.556999999999995,-30.7227,16.1413,485,224.088
485,96.6167,-20.7925,12.2982,486,226.93599999999998
486,104.463,-18.5914,10.7297,487,352.00800000000004
487,104.259,-26.3777,11.992,488,168.99200000000002
488,117.52600000000001,-20.0568,9.7814,489,158.99
489,152.58,-3.66404,19.6564,490,401.964
490,131.39600000000002,-4.28316,20.7813,491,379.99
491,136.023,-6.770460000000001,20.7014,492,428.976
492,143.165,7.74165,17.0767,493,222.99
493,145.19799999999998,-2.97371,18.0272,494,629.984
494,123.15799999999999,6.79553,18.3066,495,544.936
495,137.257,10.5696,17.1154,496,186.99200000000002
496,149.122,4.7308699999999995,15.8425,497,164.99200000000002
497,153.987,3.03064,16.0361,498,181.916
498,134.864,-13.6687,19.5426,499,281.504
499,161.284,-0.453039,15.8444,500,184.04
500,118.416,15.4238,17.5939,501,248.024
501,125.55,2.5354400000000004,17.914,502,319.504
502,135.556,-0.581021,16.6723,503,578.0
503,143.578,3.95965,15.7797,504,411.526
504,139.85,0.25305900000000003,16.0127,505,595.008
505,140.086,-6.02078,16.3735,506,514.472
506,133.625,6.84735,14.7043,507,476.684
507,142.97899999999998,-11.8013,15.9021,508,420.00800000000004
508,149.203,-8.03311,14.8008,509,686.456
509,129.879,6.85025,14.1309,510,377.958
510,156.44,-0.715384,12.2214,511,210.0
511,130.929,11.2736,12.8182,512,157.94
512,139.372,6.4011,12.1171,513,498.05400000000003
513,132.751,-3.2705,13.7992,514,506.986
514,137.033,-16.7169,14.1869,515,242.988
515,124.265,12.07,11.8114,516,368.06800000000004
516,150.046,0.691236,10.9926,517,291.565
517,137.30100000000002,-10.4818,12.5375,518,367.504
518,160.765,-3.02103,9.659939999999999,519,286.42400000000004
519,142.468,-9.86335,11.2411,520,441.93199999999996
520,145.06,3.7863300000000004,8.967419999999999,521,412.459
521,151.99200000000002,-2.8891299999999998,9.20854,522,320.164
522,134.346,6.66945,8.99063,523,426.912
523,127.53,7.77036,7.98751,524,331.93199999999996
524,139.219,3.19517,7.774889999999999,525,342.94800000000004
525,133.507,4.65817,5.99333,526,370.48800000000006
526,155.708,-0.8224809999999999,4.77798,527,129.016
527,143.24200000000002,-10.4228,7.01894,528,402.48
528,140.843,-31.3837,23.3164,529,68.512
529,144.774,-32.8889,21.6595,530,80.03
530,127.495,-25.4359,21.8115,531,227.44799999999998
531,133.27100000000002,-27.9167,22.0881,532,253.488
532,144.0,-33.7179,18.9466,533,66.516
533,139.747,-23.4484,17.5143,534,149.984
534,136.827,-29.6433,15.8719,535,152.036
535,136.401,-33.3111,15.6338,536,47.02
536,145.96200000000002,-35.635999999999996,15.1194,537,76.984
537,120.695,-27.7465,14.0059,538,46.52
538,130.115,-21.6566,12.0778,539,287.98
539,133.799,-23.0235,11.6687,540,152.01
540,130.738,-28.9775,11.9108,541,140.0
541,142.466,-38.7949,11.9188,542,27.524
542,141.609,-34.0563,11.124,543,118.992
543,137.727,-37.9684,10.1945,544,15.01
544,118.681,-29.3898,11.0962,545,28.008000000000003
545,123.25200000000001,-27.4171,9.807910000000001,546,79.036
546,125.65899999999999,-32.3032,10.4191,547,13.012
547,129.22,-33.9154,9.7063,548,14.01
548,133.9,-36.7117,9.71382,549,10.01
549,146.667,-39.3255,8.89437,550,31.008000000000003
550,162.972,-18.8204,19.6872,551,355.00300000000004
551,167.77599999999998,-24.3231,19.8857,552,194.03599999999997
